,QUD,context,item,number,quantifier,response,slide_number,trial_type,language,enjoyment,age,gender,education,comments,describe,school,classes,college,lived,years,family,level,Browser,OS,screenH,screenW,time_in_minutes,participant_id,assess
0,none,without,mariposas,four,every,0.97,3,one_slider,España,2,41,Male,4,Gracias por permitirme participar en el estudio.,SpanSpan,none,no,nocollege,over8,mostlive,span,native,Chrome,Windows,720,1280,2.2228833333333333,519,Yes
0,many,without,leones,four,every,1.0,3,one_slider,Español,2,31,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Firefox,Windows,1080,1920,4.38915,520,Yes
0,many,with,ranas,two,numeral,0.02,3,one_slider,Español ,1,43,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,advanced,Chrome,Linux,720,360,3.73525,521,
0,none,without,leones,two,numeral,0.05,3,one_slider,Espanol,1,41,Male,3,,SpanEng,most,yes,mostsem,both8,mostlive,spaneng,advanced,Chrome,Mac,1080,1920,4.042016666666667,522,Yes
0,all,with,leones,four,numeral,1.0,3,one_slider,español,1,34,Male,4,,SpanEng,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,1080,1920,2.4880333333333335,523,Yes
0,none,with,dinosaurios,four,numeral,1.0,3,one_slider,español,2,43,Female,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1024,2.75925,524,Yes
0,none,with,dinosaurios,two,numeral,0.75,3,one_slider,Español,2,18,Male,1,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Linux,846,412,1.3055666666666668,525,Yes
0,many,with,mariposas,two,every,0.15,3,one_slider,Espannol,2,30,Male,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1000,1500,2.355566666666667,526,Yes
0,all,with,ranas,two,numeral,0.02,3,one_slider,España,1,35,Male,4,me parece un experimento para niños de 5 años,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.126516666666666,527,Yes
0,many,without,dinosaurios,four,every,0.85,3,one_slider,español,1,63,Female,2,no tengo ningún comentario,SpanSpan,none,noclasses,nocollege,neverlived,neverlived,span,advanced,Chrome,Windows,615,1093,4.9736666666666665,528,Yes
0,many,with,leones,four,numeral,0.97,3,one_slider,,-1,,,-1,,,,,,,,,,Chrome,Windows,864,1152,1.2721666666666667,529,
0,all,with,ranas,four,every,0.04,3,one_slider,española,-1,40,Female,3,,SpanSpan,none,no,nocollege,,,,,Chrome,Windows,768,1366,4.3175,530,Yes
0,none,without,mariposas,four,numeral,0.83,3,one_slider,español,2,21,Male,1,"Me ha parecido una encuesta muy curiosa y rápida, volvería a hacerla sin duda",SpanSpan,most,yes,mostsem,both8,mostlive,spaneng,native,Chrome,Windows,768,1366,3.05,531,Yes
0,all,with,dinosaurios,two,numeral,0.04,3,one_slider,español,1,22,Female,4,,SpanEng,none,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,2.1414,532,Yes
0,none,without,dinosaurios,four,numeral,1.0,3,one_slider,Español,1,21,Male,2,,SpanSpan,most,yes,,both8,mostlive,span,native,Chrome,Windows,768,1366,2.18505,533,Yes
0,none,with,mariposas,two,every,0.0,3,one_slider,,2,39,Female,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,2.9409,534,Yes
0,many,with,ranas,four,every,0.99,3,one_slider,Castellano,2,32,Female,1,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,2.3133,535,Yes
0,many,with,ranas,two,numeral,0.13,3,one_slider,Spanish ,2,21,Male,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,896,414,8.040433333333333,536,Yes
0,all,without,mariposas,four,numeral,1.0,3,one_slider,español,2,41,Female,1,,SpanEng,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1024,2.654916666666667,537,Yes
0,many,with,mariposas,four,numeral,1.0,3,one_slider,Español,1,24,Female,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,720,1280,1.89955,538,Yes
0,none,without,ranas,four,every,0.0,3,one_slider,España,1,39,Female,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.441516666666667,539,Yes
0,none,with,dinosaurios,two,numeral,0.0,3,one_slider,Español,0,28,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.11215,540,Yes
0,none,without,ranas,two,every,0.81,3,one_slider,Español,2,39,Male,3,Ha estado bien.,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.3237,541,Yes
0,many,with,leones,four,numeral,0.96,3,one_slider,Español,2,21,Female,1,Es un experimento más entretenido que de normal. Mi contestación es que el Elefante tiene razón porque dos de ellos no compraron una galleta. Esa información es correcta pero no es suficiente para la clasificación de el libro.,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.6371,542,Yes
0,none,without,mariposas,two,numeral,0.26,3,one_slider,español,1,30,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,2.4327666666666667,543,Yes
0,none,without,mariposas,four,numeral,1.0,3,one_slider,español,2,27,Female,4,Me gusta porque hace cuestionarse hasta a uno mismo,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,2.59255,544,Yes
0,all,without,leones,four,numeral,1.0,3,one_slider,Espanol,1,23,Female,4,Para un nativo de espanol el experimento me parecio bastante facil.,SpanSpan,none,no,nocollege,over8,mostlive,spaneng,native,Chrome,Windows,768,1366,7.246416666666667,545,Yes
0,none,with,leones,four,numeral,1.0,3,one_slider,Español,1,36,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.57755,546,Yes
0,all,with,ranas,two,every,0.97,3,one_slider,Español,1,25,,1,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,1024,1821,4.8103,547,
0,many,without,dinosaurios,two,numeral,0.0,3,one_slider,Español,1,22,Male,1,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,1080,1920,2.3906833333333335,548,Yes
0,many,without,leones,four,every,1.0,3,one_slider,español,2,46,Male,4,,SpanEng,most,no,nocollege,both8,mostlive,spaneng,native,Firefox,Windows,864,1536,2.329083333333333,549,Yes
0,many,without,dinosaurios,two,every,0.05,3,one_slider,,1,,,-1,Fue una encuesta divertida. Fue como volver a repasar literatura con mi hijo,,most,yes,midsem,over8,midlive,spaneng,advanced,Chrome,Windows,768,1366,2.5629666666666666,550,
0,all,with,leones,four,every,0.97,3,one_slider,español,1,22,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.0792333333333333,551,Yes
0,all,without,ranas,two,every,0.92,3,one_slider,Español,1,40,Female,4,Ninguno,SpanEng,none,no,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,3.4125666666666667,552,Yes
0,none,without,leones,four,every,0.04,3,one_slider,,1,49,Female,4,,SpanSpan,most,no,nocollege,both8,mostlive,spaneng,native,Safari,Mac,1112,834,2.436383333333333,553,Yes
0,none,without,dinosaurios,four,numeral,0.33,3,one_slider,España,1,25,Male,3,,SpanEng,none,no,nocollege,neverlived,neverlived,span,native,Chrome,Linux,640,360,3.3910833333333334,554,Yes
0,none,without,leones,four,every,0.19,3,one_slider,,-1,,,-1,Hay algunos problemas de redacción y sintaxis.,,,,,,,,,Chrome,Linux,720,360,3.4888333333333335,555,
0,none,without,leones,four,every,0.93,3,one_slider,español,1,24,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Safari,Mac,800,1280,3.365883333333333,556,Yes
0,none,with,dinosaurios,four,numeral,0.99,3,one_slider,Español,2,53,Female,4,Me ha parecido muy entretenido.,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.8406666666666665,557,Yes
0,all,without,dinosaurios,two,numeral,0.05,3,one_slider,Español,1,21,Female,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1024,2.7857833333333333,558,Yes
0,none,with,leones,two,every,0.07,3,one_slider,Español,1,19,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,667,375,2.8731333333333335,559,No
0,none,with,ranas,two,every,0.0,3,one_slider,Español,1,39,Male,3,Hay varios errores gramaticales en las instrucciones e incluso en las preguntas.,SpanSpan,most,yes,nocollege,both8,mostlive,spaneng,native,Chrome,Linux,995,485,6.1184666666666665,560,Yes
0,all,with,ranas,two,numeral,0.19,3,one_slider,Español,1,20,Male,1,"Ignoro cual es el público objetivo del estudio, pero para un hispanohablante de España como yo la gramática resultaba extraña.",SpanSpan,most,yes,nocollege,both8,mostlive,spaneng,native,Chrome,Windows,1080,1920,3.4194333333333335,561,Yes
0,many,with,dinosaurios,four,every,0.32,3,one_slider,Español,2,22,Male,3,,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,3.2292,562,Yes
0,many,with,ranas,four,every,0.91,3,one_slider,Español,1,33,Female,4,,SpanSpan,none,no,nocollege,neverlived,neverlived,,native,Safari,iPhone/iPod,667,375,3.7948666666666666,563,Yes
0,many,without,ranas,two,numeral,0.0,3,one_slider,Español,1,27,Male,1,,SpanSpan,most,yes,mostsem,both8,mostlive,span,native,Chrome,Windows,768,1366,1.87045,564,No
0,all,with,leones,four,every,0.64,3,one_slider,Español ,1,50,Female,1,,SpanSpan,none,no,nocollege,both8,,spaneng,native,Safari,Mac,1024,768,4.032166666666667,565,Yes
0,none,without,dinosaurios,four,numeral,0.97,3,one_slider,Español,2,33,Female,3,Muy bien hecho.,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Mac,800,1280,3.61405,566,Yes
0,many,with,ranas,two,numeral,0.99,3,one_slider,Spanish,2,26,Male,3,"Corto, smple y distinto.",SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Firefox,Windows,1080,1920,2.539083333333333,567,Yes
0,none,with,dinosaurios,two,numeral,0.0,3,one_slider,Español,1,23,Male,3,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Firefox,Windows,768,1366,2.8018666666666667,568,Yes
0,all,without,dinosaurios,four,numeral,0.7,3,one_slider,Española,2,45,Female,4,creo que a tiburón le hace falta una clasificación intermedia ya que en el cuento había mitad que comieron insectos y mitad que no,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1360,4.8326,569,Yes
0,none,without,mariposas,four,numeral,1.0,3,one_slider,España,1,32,Male,3,es un buen experimento si hacer caso a la 1º instruccion o responder lo que uno puede pensar a la pregunta..,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1024,1280,4.74695,570,Yes
0,all,with,dinosaurios,two,numeral,0.28,3,one_slider,español,1,21,Male,1,Me parecio un poco confuso y corto pero espero les ayude mi aportacion.,SpanEng,most,yes,nocollege,both8,mostlive,span,native,Chrome,Mac,900,1440,2.944733333333333,571,Yes
0,none,without,mariposas,two,numeral,0.54,3,one_slider,Español,1,26,Male,1,Es algo confuso,SpanSpan,most,yes,nocollege,over8,midlive,span,int,Safari,iPhone/iPod,896,414,3.429466666666667,572,Yes
0,many,without,mariposas,two,numeral,0.27,3,one_slider,castellano,1,24,Female,4,"se dice ""ayudando A leer"", no ""ayudando leer"".

había dos lecturas, una donde ""dos mariposas (ni una más ni una menos) no fueron a la ciudad"" y ""a lo sumo dos mariposas fueron a la ciudad"", pero la primera me pareció más probable ¨(aunque la segunda igual está presente).",SpanEng,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,9.395783333333334,573,Yes
0,none,with,dinosaurios,two,every,0.16,3,one_slider,Espanol,-1,30,Female,1,,SpanSpan,,,,both8,mostlive,span,native,Chrome,Windows,864,1536,3.7292,574,Yes
0,none,with,ranas,four,every,0.02,3,one_slider,Español,1,34,Male,4,,SpanSpan,,,,,,span,native,Safari,iPhone/iPod,667,375,3.2109,575,Yes
0,all,without,dinosaurios,four,every,0.97,3,one_slider,,-1,,,-1,,,,,,,,,,Chrome,Windows,768,1366,1.7224666666666666,576,
0,many,without,ranas,four,numeral,0.0,3,one_slider,Español,2,33,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.2676833333333333,577,Yes
0,many,without,dinosaurios,two,numeral,0.04,3,one_slider,Castellano,2,35,Male,4,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.7327,578,Yes
0,many,with,dinosaurios,two,numeral,0.0,3,one_slider,Español,1,34,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,spaneng,native,Chrome,Windows,1080,1920,2.7986,579,Yes
0,none,without,ranas,four,every,0.02,3,one_slider,español,2,21,Female,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Mac,900,1440,2.491816666666667,580,Yes
0,many,without,ranas,two,numeral,0.01,3,one_slider,Español,1,27,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,780,360,3.5068,581,Yes
0,many,without,dinosaurios,two,every,0.05,3,one_slider,Español,2,37,Female,3,Me quedó duda en la forma en que contestó Elefante porque no contestó como uno esperaría una pregunta así. Interpreté su respuesta como: Ningún dinosaurio comió insectos,SpanSpan,,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,640,360,4.555433333333333,582,Yes
0,all,with,leones,four,numeral,1.0,3,one_slider,Español,2,26,Female,4,Es muy interesante para saber si lee con atención,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.156066666666667,583,Yes
0,none,without,mariposas,two,every,0.9,3,one_slider,Español,2,47,Female,4,Interesante,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Linux,640,360,4.895033333333333,584,Yes
0,many,with,mariposas,two,every,0.0,3,one_slider,Español,2,19,Male,4,Buena encuesta,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,1.8165,585,Yes
0,all,with,dinosaurios,four,every,0.98,3,one_slider,Español,1,52,Male,4,"La gramática y sintáxis de la respuesta que se propone no es correcta. En español no existen respuestas medio correctas o medio incorrectas, solo se admiten respuestas correctas o incorrectas. La construcción ""Todos los dinosaurios no comieron insectos"" sería incorrecta aunque inteligible. En su lugar habría que haber puesto ""No todos los dinosaurios comieron insectos""",SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,5.052716666666667,586,Yes
0,none,with,ranas,four,numeral,0.78,3,one_slider,España,1,35,Male,3,,SpanSpan,most,yes,midsem,neverlived,neverlived,span,advanced,Chrome,Windows,637,1131,3.000766666666667,587,Yes
0,many,without,leones,four,numeral,0.91,3,one_slider,Español,2,21,Male,2,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,720,360,1.97475,588,Yes
0,many,without,ranas,two,numeral,1.0,3,one_slider,Español,2,38,Male,2,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,2.4999333333333333,589,Yes
0,all,without,dinosaurios,two,numeral,0.0,3,one_slider,Español,2,31,Male,4,,SpanSpan,most,yes,,,,span,native,Chrome,Windows,768,1366,2.820866666666667,590,Yes
0,none,without,leones,two,every,0.52,3,one_slider,España,1,45,Female,4,,SpanSpan,most,yes,midsem,over8,mostlive,span,native,Chrome,Windows,768,1366,2.587066666666667,591,Yes
0,many,without,leones,four,numeral,0.24,3,one_slider,,2,,,-1,es una pregunta con trampa,,most,yes,nocollege,under8,mostlive,span,native,Chrome,Windows,768,1366,3.1574,592,
0,all,without,leones,two,every,0.18,3,one_slider,español,1,28,Male,1,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,720,1280,3.1006833333333335,593,Yes
0,many,with,ranas,four,every,0.5,3,one_slider,Español,0,20,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,900,1600,2.7607166666666667,594,Yes
0,many,with,dinosaurios,four,every,1.0,3,one_slider,Español,2,29,Male,3,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.1297166666666665,595,Yes
0,many,without,mariposas,two,numeral,0.03,3,one_slider,español,2,20,Female,1,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,1.9790666666666668,596,Yes
0,many,with,mariposas,four,every,0.07,3,one_slider,Español,1,24,Male,2,,SpanEng,most,yes,nocollege,both8,mostlive,spaneng,native,Chrome,Windows,1080,1920,2.26915,597,Yes
0,none,with,ranas,two,every,0.08,3,one_slider,Español,1,27,Female,3,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.3564833333333333,598,Yes
0,many,with,ranas,four,numeral,1.0,3,one_slider,Español,1,23,Male,1,,SpanSpan,most,yes,midsem,over8,mostlive,span,native,Firefox,Windows,864,1536,2.0912,599,Yes
0,none,without,leones,four,every,0.0,3,one_slider,español,2,26,Male,3,Es bastante interesante cómo se plantea el problema.,SpanSpan,most,yes,mostsem,both8,mostlive,span,native,Chrome,Windows,768,1366,3.35115,600,Yes
0,all,without,mariposas,two,numeral,0.0,3,one_slider,español,1,39,Female,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.2053333333333334,601,Yes
0,none,with,mariposas,two,numeral,0.02,3,one_slider,Español,1,30,Female,3,,SpanEng,most,yes,midsem,both8,mostlive,spaneng,native,Chrome,Linux,817,393,1.7512666666666667,602,Yes
0,all,with,dinosaurios,two,numeral,0.0,3,one_slider,Español,2,32,Male,3,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,768,1366,3.4606166666666667,603,Yes
0,all,with,ranas,four,every,1.0,3,one_slider,español,2,33,Male,4,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.5541833333333335,604,Yes
0,many,with,dinosaurios,four,numeral,0.5,3,one_slider,español,2,24,Male,3,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,768,1366,4.306566666666667,605,Yes
0,all,without,mariposas,four,every,0.49,3,one_slider,español,2,24,Male,3,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,768,1366,0.36941666666666667,606,Yes
0,all,without,dinosaurios,four,every,0.51,3,one_slider,Español,1,27,Male,3,,SpanSpan,mid,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.510283333333333,607,Yes
0,none,without,ranas,two,numeral,0.0,3,one_slider,España,1,34,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.074,608,Yes
0,none,with,mariposas,two,numeral,0.0,3,one_slider,Espanol,2,37,Female,4,,SpanSpan,most,yes,nocollege,under8,mostlive,spaneng,native,Chrome,Mac,900,1440,2.65625,609,Yes
0,none,without,dinosaurios,two,every,0.87,3,one_slider,España,1,34,Female,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,4.295866666666667,610,Yes
0,many,with,ranas,two,every,0.42,3,one_slider,Espanol,2,60,Female,3,Buenas preguntas en español .88,SpanEng,none,no,nocollege,both8,mostlive,spaneng,native,Safari,iPhone/iPod,667,375,5.802816666666667,611,Yes
0,many,without,dinosaurios,two,every,0.16,3,one_slider,Español,1,28,Male,3,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Chrome,Linux,851,393,3.7625333333333333,612,Yes
0,all,with,mariposas,two,every,0.02,3,one_slider,español,1,21,Male,1,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,960,1707,3.088633333333333,613,Yes
0,all,with,ranas,four,every,0.95,3,one_slider,castellano,2,48,Male,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1024,1280,3.1721166666666667,614,Yes
0,all,with,leones,two,every,0.98,3,one_slider,Español,2,31,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,864,1536,2.42155,615,Yes
0,none,without,dinosaurios,four,every,0.98,3,one_slider,,1,44,Male,4,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Linux,830,393,4.253516666666667,616,Yes
0,many,with,dinosaurios,two,every,0.0,3,one_slider,Español,2,46,Female,3,Fue sencillo de hacer.,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,2.3480166666666666,617,Yes
0,many,without,mariposas,four,every,1.0,3,one_slider,español,2,24,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.63415,618,Yes
0,many,with,ranas,two,every,0.85,3,one_slider,Español,1,20,Male,2,,SpanSpan,most,no,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,667,375,3.7815166666666666,619,Yes
0,none,without,mariposas,four,every,0.28,3,one_slider,Español,2,21,Female,4,Facil de entender y contestar a las preguntas,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,667,375,3.7568166666666665,620,Yes
0,all,with,leones,four,every,0.31,3,one_slider,Español,2,21,Female,4,Facil de entender y responder a las preguntas,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,667,375,1.6737,621,Yes
0,many,without,mariposas,two,numeral,0.97,3,one_slider,español,1,24,Male,3,interesante y rapido,SpanSpan,none,no,nocollege,both8,mostlive,spaneng,advanced,Chrome,Windows,768,1366,3.8044333333333333,622,Yes
0,none,without,dinosaurios,four,numeral,0.57,3,one_slider,español,2,52,Female,1,"este experimento es algo extraordinario, nos pone a la  comprension de la lectura",SpanSpan,none,no,nocollege,neverlived,neverlived,span,advanced,Chrome,Windows,768,1360,5.63655,623,Yes
0,none,without,dinosaurios,two,numeral,0.03,3,one_slider,Español,1,57,Male,4,"Muy objetivo, interesante porque parece truculento si no pones atención y si el español no es tu fuerte.",SpanSpan,none,no,nocollege,both8,mostlive,spaneng,native,Firefox,Windows,900,1600,5.452833333333333,624,Yes
0,none,with,dinosaurios,two,every,0.03,3,one_slider,Español,1,,,-1,"Muy interesante.
Un poco truculento para los que no hablan bien español.",SpanSpan,none,no,nocollege,both8,mostlive,spaneng,native,Firefox,Windows,900,1600,3.0909166666666668,625,
0,none,with,leones,four,every,0.0,3,one_slider,Español,2,25,Female,3,De interfaz sencilla.,SpanSpan,small,no,nocollege,over8,mostlive,span,native,Firefox,Windows,768,1366,3.7664333333333335,626,Yes
0,all,with,dinosaurios,two,every,0.75,3,one_slider,español,1,32,Female,4,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.1776833333333334,627,Yes
0,many,with,ranas,two,every,1.0,3,one_slider,Español,1,20,Male,4,,SpanSpan,most,yes,nocollege,under8,mostlive,span,native,Chrome,Windows,1080,1920,2.10265,628,Yes
0,many,without,dinosaurios,two,numeral,0.31,3,one_slider,Español,2,25,Male,4,"Bastante interesante, corto y novedoso. 10/10",SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,2560,2.3513333333333333,629,Yes
0,none,without,dinosaurios,four,every,0.0,3,one_slider,español,2,46,Male,1,,SpanSpan,most,yes,midsem,both8,mostlive,span,native,Chrome,Windows,1080,1920,4.27325,630,Yes
0,all,with,ranas,four,every,1.0,3,one_slider,Español,1,35,Male,4,Me alegro de que la encuesta haya sido corta. Un besito en el siempre sucio.,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.0767333333333333,631,Yes
0,none,with,mariposas,four,every,0.27,3,one_slider,español,2,26,Male,2,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.7425166666666665,632,Yes
0,none,without,leones,four,numeral,0.65,3,one_slider,español,2,35,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,1024,1280,5.978266666666666,633,Yes
0,all,with,leones,two,every,0.99,3,one_slider,español,1,31,Female,4,,SpanEng,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,5.035233333333333,634,Yes
0,many,with,ranas,four,numeral,1.0,3,one_slider,Español,0,23,Female,1,Hay cosas mal escritas y preguntas poco claras,SpanSpan,most,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,3.1794166666666666,635,Yes
0,none,without,ranas,two,every,0.98,3,one_slider,Español,1,21,Female,1,,SpanSpan,most,yes,onesem,both8,mostlive,span,native,Safari,Mac,900,1440,1.9464,636,Yes
0,all,without,ranas,two,every,0.89,3,one_slider,Español,1,27,Female,4,,SpanSpan,none,no,nocollege,both8,mostlive,span,native,Safari,iPhone/iPod,896,414,4.744316666666666,637,Yes
0,all,without,mariposas,two,every,0.92,3,one_slider,español,2,50,Female,4,"Ha sido un experimento curioso e interesante, muy diferente",SpanSpan,most,,nocollege,both8,mostlive,span,native,Chrome,Windows,1050,1680,3.5266,638,Yes
0,none,without,dinosaurios,two,numeral,0.1,3,one_slider,Español,2,22,Male,3,,SpanSpan,none,noclasses,nocollege,under8,mostlive,span,native,Chrome,Windows,864,1536,2.8973833333333334,639,Yes
0,none,with,ranas,four,every,0.02,3,one_slider,Español,2,32,Male,4,"Me gusto, pues así la persona debe de leer bien para responder correctamente.",SpanSpan,small,no,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,7.1333,640,Yes
0,many,without,ranas,two,numeral,0.0,3,one_slider,Spanish,1,18,Male,3,,SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.7916,641,Yes
0,all,without,leones,four,every,1.0,3,one_slider,Español,2,33,Male,4,"Las instrucciones me han resultado levemente confusas, aún así me ha parecido realmente carismática la idea de este estudio, aunque no entiendo claramente su intención. Aparte, ha sido muy justo con el pago. Gracias",SpanSpan,most,yes,,both8,mostlive,span,native,Chrome,Windows,1440,2560,3.0346333333333333,642,Yes
0,all,without,leones,four,every,1.0,3,one_slider,español,1,30,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Chrome,Windows,1080,1920,2.0642666666666667,643,Yes
0,many,with,leones,four,every,0.01,3,one_slider,Español,1,27,Male,3,,SpanSpan,most,yes,nocollege,both8,mostlive,span,native,Firefox,Windows,1020,1813,2.3715166666666665,644,Yes
0,all,with,leones,two,numeral,0.02,3,one_slider,español,2,47,Female,4,,SpanEng,,,,,,spaneng,native,Chrome,Mac,900,1440,3.75,645,Yes
0,all,without,dinosaurios,four,numeral,0.98,3,one_slider,español,1,20,Male,1,"Algunas imprecisiones en la redacción en español de instrucciones y de la actividad misma. Por ejemplo, los plurales NO se acentúan.",SpanSpan,most,yes,midsem,both8,mostlive,span,native,Firefox,Mac,900,1440,4.76255,646,Yes
0,many,with,leones,four,every,0.85,3,one_slider,español,1,34,Male,4,"creo que al formato del estudio se le escapan detalles, mejor cambiarlo",SpanSpan,none,noclasses,nocollege,both8,mostlive,span,native,Chrome,Windows,768,1366,3.833483333333333,647,Yes
0,none,with,mariposas,two,numeral,0.09,3,one_slider,Español,1,31,Female,3,"El cuento resulta confuso en cuanto a que parece escrito por un robot, con lenguaje poco natural. Por lo demás, es un HIT entretenido.",SpanSpan,most,yes,midsem,both8,mostlive,span,native,Safari,iPhone/iPod,812,375,3.8971666666666667,648,Yes
